index,gender,is_car,is_reality,income_year,income_type,edu_type,marital status,house_type,is_mobile,is_email,job_type,family_size,credit
17082,0,0,1,135000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Security staff,2,2
17083,1,1,0,112500,Commercial associate,Secondary / secondary special,Married,Office apartment,1,0,Accountants,3,2
17084,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17085,1,0,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
17086,1,0,1,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
17087,0,1,1,270000,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,Waiters/barmen staff,1,2
17088,1,0,1,112500,Working,Higher education,Married,House / apartment,1,1,Core staff,4,2
17089,1,0,1,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17090,0,1,1,90000,Working,Incomplete higher,Married,House / apartment,1,0,Drivers,2,0
17091,1,1,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,1
17092,0,1,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,1
17093,1,0,0,180000,State servant,Higher education,Married,House / apartment,1,1,Core staff,3,2
17094,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
17095,0,0,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,2,2
17096,1,1,1,450000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2,2
17097,1,0,0,112500,Working,Higher education,Separated,House / apartment,1,0,Sales staff,1,2
17098,1,0,1,270000,State servant,Higher education,Married,House / apartment,1,0,Managers,2,2
17099,1,0,0,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17100,0,0,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,1
17101,1,0,1,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
17102,0,0,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
17103,0,1,1,450000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1,1
17104,0,0,0,225000,Working,Secondary / secondary special,Single / not married,Co-op apartment,1,0,Laborers,1,1
17105,1,0,1,76500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
17106,1,0,0,162000,Working,Incomplete higher,Civil marriage,House / apartment,1,0,Core staff,3,1
17107,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
17108,0,1,1,450000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,Sales staff,1,1
17109,0,1,1,337500,Working,Higher education,Married,House / apartment,1,1,Managers,3,2
17110,1,0,0,112500,Working,Higher education,Civil marriage,With parents,1,1,Laborers,3,2
17111,1,1,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,High skill tech staff,2,0
17112,1,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cleaning staff,2,1
17113,0,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2,2
17114,1,0,1,135000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1,2
17115,1,0,1,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3,1
17116,1,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,2
17117,1,0,1,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17118,1,0,1,135000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
17119,1,0,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cooking staff,3,2
17120,1,0,1,292500,Working,Higher education,Single / not married,House / apartment,1,0,,1,1
17121,1,0,1,247500,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
17122,0,0,0,270000,State servant,Incomplete higher,Married,House / apartment,1,0,,2,1
17123,1,1,1,90000,Working,Higher education,Married,Co-op apartment,1,0,,2,2
17124,0,1,1,110250,Working,Higher education,Single / not married,House / apartment,1,0,,1,2
17125,0,0,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,2
17126,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
17127,1,0,1,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Core staff,2,2
17128,1,0,1,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,2
17129,0,1,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
17130,1,1,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
17131,1,0,1,135000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,1
17132,1,0,1,225000,State servant,Secondary / secondary special,Married,With parents,1,0,Laborers,2,2
17133,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,1,Private service staff,3,2
17134,0,1,1,247500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,3,2
17135,1,0,1,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
17136,1,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,2
17137,0,0,1,103500,Working,Secondary / secondary special,Single / not married,Office apartment,1,0,Cleaning staff,1,2
17138,0,0,0,135000,Working,Higher education,Single / not married,With parents,1,0,,1,1
17139,1,0,1,76500,Pensioner,Higher education,Married,House / apartment,1,0,,2,0
17140,1,1,1,270000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17141,0,1,1,247500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,1
17142,1,0,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17143,1,0,1,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
17144,1,0,1,360000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2,0
17145,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
17146,0,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
17147,1,0,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Accountants,1,2
17148,0,1,1,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,0
17149,1,0,1,139500,State servant,Higher education,Married,House / apartment,1,0,Managers,2,2
17150,0,0,1,81000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,4,2
17151,0,0,1,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Low-skill Laborers,2,1
17152,0,1,1,292500,Working,Higher education,Married,House / apartment,1,0,Managers,2,0
17153,1,1,1,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Private service staff,3,1
17154,1,0,1,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
17155,1,0,0,49500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17156,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
17157,1,0,1,162000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17158,1,0,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Cleaning staff,2,2
17159,1,0,1,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,1
17160,1,1,1,135000,Working,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
17161,0,1,0,337500,Commercial associate,Higher education,Separated,House / apartment,1,0,Managers,2,2
17162,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
17163,0,0,0,225000,Commercial associate,Higher education,Married,With parents,1,0,Managers,2,2
17164,0,1,0,166500,Working,Higher education,Married,With parents,1,0,Core staff,2,1
17165,1,0,0,157500,Working,Higher education,Married,House / apartment,1,0,Accountants,3,2
17166,1,0,1,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4,0
17167,1,0,1,360000,Pensioner,Higher education,Married,House / apartment,1,1,,2,2
17168,0,1,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,3,0
17169,1,0,1,216000,State servant,Higher education,Married,House / apartment,1,1,,4,2
17170,0,0,1,225000,State servant,Higher education,Married,House / apartment,1,0,,4,1
17171,1,0,0,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,1
17172,1,0,1,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
17173,1,1,1,162000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
17174,0,0,1,202500,Working,Higher education,Separated,House / apartment,1,0,Security staff,2,1
17175,1,0,0,180000,Working,Higher education,Married,House / apartment,1,0,Security staff,2,2
17176,1,0,0,175500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1,2
17177,1,0,1,108000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,1
17178,0,1,1,135000,Working,Higher education,Married,House / apartment,1,0,Managers,2,0
17179,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
17180,0,1,0,202500,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17181,1,0,1,292500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
17182,1,0,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17183,0,1,1,265500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
17184,0,0,1,234000,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,2,1
17185,0,1,1,261000,Working,Incomplete higher,Married,House / apartment,1,0,Managers,2,2
17186,1,0,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17187,1,0,0,211500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3,2
17188,1,0,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
17189,1,0,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17190,0,1,1,450000,Commercial associate,Higher education,Single / not married,House / apartment,1,1,Sales staff,1,1
17191,1,1,0,81000,Working,Higher education,Married,House / apartment,1,0,Sales staff,4,2
17192,1,0,0,159750,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Core staff,3,0
17193,1,1,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,0
17194,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
17195,0,1,1,135000,Commercial associate,Higher education,Single / not married,With parents,1,0,,1,2
17196,1,0,0,49500,Pensioner,Higher education,Married,Municipal apartment,1,0,,2,0
17197,1,0,1,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1,2
17198,1,0,0,202500,Commercial associate,Higher education,Married,House / apartment,1,0,Sales staff,2,2
17199,1,0,1,121500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,2
17200,1,0,0,76500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,1
17201,1,0,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cooking staff,3,0
17202,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,0
17203,1,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
17204,0,1,0,315000,Working,Higher education,Married,House / apartment,1,0,,2,2
17205,1,0,0,121500,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
17206,1,1,1,81000,Working,Higher education,Married,House / apartment,1,0,Core staff,3,1
17207,1,0,0,85500,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,Core staff,3,2
17208,1,1,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
17209,0,1,1,202500,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Sales staff,2,2
17210,0,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,0
17211,1,1,1,450000,Pensioner,Higher education,Widow,House / apartment,1,0,,1,2
17212,1,0,0,171000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
17213,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
17214,0,0,1,180000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
17215,0,0,1,562500,Working,Incomplete higher,Married,House / apartment,1,0,,3,0
17216,1,0,1,180000,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17217,1,0,0,157500,Commercial associate,Higher education,Separated,With parents,1,0,,1,1
17218,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Private service staff,4,2
17219,0,1,1,139500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,0
17220,1,0,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,0,Laborers,2,2
17221,0,1,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4,2
17222,1,0,1,121500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17223,0,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,0
17224,0,0,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Laborers,2,0
17225,1,0,1,153000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,1,,1,2
17226,0,1,1,247500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,0
